game_id,gameday,home_team,away_team,bookmaker,h2h_home_price,h2h_away_price,spread_home_point,spread_home_price,spread_away_point,spread_away_price,total_over_point,total_over_price,total_under_point,total_under_price,home_score,away_score
2024_06_SF_SEA,2024-10-10,SEA,SF,BetUS,2.67,1.51,3.5,1.95,-3.5,1.87,49.0,1.91,49.0,1.91,24.0,36.0
2024_06_SF_SEA,2024-10-10,SEA,SF,FanDuel,2.62,1.52,3.5,1.91,-3.5,1.91,48.5,1.91,48.5,1.91,24.0,36.0
2024_06_SF_SEA,2024-10-10,SEA,SF,LowVig.ag,2.66,1.52,3.5,1.95,-3.5,1.95,49.0,1.94,49.0,1.93,24.0,36.0
2024_06_SF_SEA,2024-10-10,SEA,SF,BetOnline.ag,2.66,1.52,3.5,1.91,-3.5,1.91,49.0,1.91,49.0,1.91,24.0,36.0
2024_06_SF_SEA,2024-10-10,SEA,SF,MyBookie.ag,2.56,1.52,3.5,1.91,-3.5,1.91,49.0,1.91,49.0,1.91,24.0,36.0
2024_06_SF_SEA,2024-10-10,SEA,SF,BetRivers,2.55,1.51,4.0,1.88,-4.0,1.93,49.0,1.93,49.0,1.89,24.0,36.0
2024_06_SF_SEA,2024-10-10,SEA,SF,BetMGM,2.55,1.53,3.5,1.91,-3.5,1.91,49.0,1.91,49.0,1.91,24.0,36.0
2024_06_SF_SEA,2024-10-10,SEA,SF,Bovada,2.7,1.5,3.5,1.95,-3.5,1.87,48.5,1.91,48.5,1.91,24.0,36.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,DraftKings,1.98,1.85,1.0,1.93,-1.0,1.89,44.5,1.89,44.5,1.93,35.0,16.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,Caesars,1.95,1.87,1.0,1.87,-1.0,1.95,45.0,1.91,45.0,1.91,35.0,16.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,MyBookie.ag,1.97,1.84,1.0,1.91,-1.0,1.91,44.5,1.91,44.5,1.91,35.0,16.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,Bovada,2.05,1.8,1.5,1.87,-1.5,1.95,45.0,1.95,45.0,1.87,35.0,16.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,LowVig.ag,1.97,1.85,1.0,1.95,-1.0,1.95,45.0,1.94,45.0,1.94,35.0,16.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,BetOnline.ag,1.97,1.85,1.0,1.91,-1.0,1.91,45.0,1.91,45.0,1.91,35.0,16.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,BetRivers,1.92,1.89,0.0,1.91,0.0,1.89,44.5,1.93,44.5,1.88,35.0,16.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,BetUS,2.0,1.83,1.0,1.91,-1.0,1.91,44.5,1.91,44.5,1.91,35.0,16.0
2024_06_JAX_CHI,2024-10-13,CHI,JAX,BetMGM,2.0,1.83,1.0,1.91,-1.0,1.91,44.5,1.91,44.5,1.91,35.0,16.0
2024_06_ARI_GB,2024-10-13,GB,ARI,DraftKings,1.42,2.95,-5.5,1.91,5.5,1.91,47.0,1.89,47.0,1.93,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,Caesars,1.4,3.05,-5.5,1.91,5.5,1.91,47.0,1.91,47.0,1.91,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,BetUS,1.41,3.05,-5.5,1.91,5.5,1.91,47.0,1.87,47.0,1.95,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,FanDuel,1.42,2.98,-5.5,1.91,5.5,1.91,47.5,1.95,47.5,1.87,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,MyBookie.ag,1.42,2.9,-5.5,1.91,5.5,1.91,47.0,1.91,47.0,1.91,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,LowVig.ag,1.41,3.05,-5.5,1.94,5.5,1.96,47.0,1.89,47.0,1.98,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,BetOnline.ag,1.41,3.05,-5.5,1.9,5.5,1.92,47.0,1.87,47.0,1.95,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,BetRivers,1.41,2.95,-5.5,1.91,5.5,1.91,47.0,1.89,47.0,1.92,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,BetMGM,1.4,3.0,-5.5,1.91,5.5,1.91,47.5,1.91,47.5,1.91,34.0,13.0
2024_06_ARI_GB,2024-10-13,GB,ARI,Bovada,1.42,3.0,-5.0,1.91,5.0,1.91,46.5,1.87,46.5,1.95,34.0,13.0
2024_06_HOU_NE,2024-10-13,NE,HOU,DraftKings,3.2,1.37,6.5,1.91,-6.5,1.91,37.5,1.91,37.5,1.91,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,Caesars,3.4,1.33,6.5,1.91,-6.5,1.91,37.5,1.91,37.5,1.91,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,BetUS,3.6,1.31,7.0,1.83,-7.0,2.0,37.5,1.91,37.5,1.91,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,FanDuel,3.45,1.33,6.5,1.95,-6.5,1.87,37.5,1.91,37.5,1.91,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,MyBookie.ag,3.6,1.29,7.0,1.83,-7.0,2.0,37.5,1.91,37.5,1.91,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,LowVig.ag,3.5,1.33,7.0,1.87,-7.0,2.04,37.5,1.94,37.5,1.94,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,BetOnline.ag,3.5,1.33,6.5,1.93,-6.5,1.88,37.5,1.91,37.5,1.91,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,BetRivers,3.4,1.32,6.5,1.94,-6.5,1.87,37.5,1.89,37.5,1.92,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,BetMGM,3.4,1.33,6.5,1.95,-6.5,1.87,37.5,1.91,37.5,1.91,21.0,41.0
2024_06_HOU_NE,2024-10-13,NE,HOU,Bovada,3.5,1.33,6.5,2.0,-6.5,1.83,37.5,1.91,37.5,1.91,21.0,41.0
2024_06_TB_NO,2024-10-13,NO,TB,DraftKings,2.45,1.57,3.5,1.89,-3.5,1.93,42.5,1.93,42.5,1.89,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,Caesars,2.62,1.51,3.5,1.87,-3.5,1.95,42.0,1.91,42.0,1.91,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,BetUS,2.55,1.56,3.5,1.87,-3.5,1.95,42.5,1.91,42.5,1.91,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,FanDuel,2.48,1.57,3.5,1.87,-3.5,1.95,42.5,1.94,42.5,1.88,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,MyBookie.ag,2.48,1.54,3.5,1.91,-3.5,1.91,42.5,1.91,42.5,1.91,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,LowVig.ag,2.61,1.55,3.5,1.92,-3.5,1.99,42.5,1.94,42.5,1.94,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,BetOnline.ag,2.61,1.55,3.5,1.87,-3.5,1.95,42.5,1.91,42.5,1.91,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,BetRivers,2.55,1.54,3.5,1.87,-3.5,1.94,42.0,1.93,42.0,1.88,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,BetMGM,2.5,1.54,3.5,1.87,-3.5,1.95,42.0,1.91,42.0,1.91,27.0,51.0
2024_06_TB_NO,2024-10-13,NO,TB,Bovada,2.55,1.56,3.5,1.87,-3.5,1.95,43.0,1.95,43.0,1.87,27.0,51.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,DraftKings,1.24,4.3,-8.5,1.93,8.5,1.89,42.5,1.89,42.5,1.93,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,Caesars,1.23,4.28,-8.5,1.91,8.5,1.91,42.5,1.91,42.5,1.91,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,BetUS,1.22,4.55,-9.5,2.0,9.5,1.83,42.5,1.95,42.5,1.87,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,FanDuel,1.22,4.6,-8.5,1.91,8.5,1.91,42.5,1.91,42.5,1.91,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,MyBookie.ag,1.22,4.3,-8.5,1.91,8.5,1.91,42.5,1.91,42.5,1.91,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,BetOnline.ag,1.22,4.65,-9.5,2.0,9.5,1.83,42.5,1.93,42.5,1.88,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,LowVig.ag,1.22,4.65,-9.5,2.02,9.5,1.89,42.5,1.96,42.5,1.91,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,BetRivers,1.24,4.2,-8.5,1.89,8.5,1.92,42.5,1.88,42.5,1.93,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,BetMGM,1.22,4.4,-8.5,1.91,8.5,1.91,42.5,1.91,42.5,1.91,20.0,16.0
2024_06_CLE_PHI,2024-10-13,PHI,CLE,Bovada,1.24,4.15,-8.0,1.91,8.0,1.91,42.5,1.91,42.5,1.91,20.0,16.0
2024_06_IND_TEN,2024-10-13,TEN,IND,DraftKings,1.68,2.24,-3.0,1.95,3.0,1.87,43.0,1.93,43.0,1.89,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,Caesars,1.65,2.3,-2.5,1.83,2.5,2.0,43.0,1.91,43.0,1.91,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,BetUS,1.67,2.29,-3.0,2.05,3.0,1.8,43.0,1.91,43.0,1.91,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,FanDuel,1.68,2.26,-2.5,1.85,2.5,1.96,42.5,1.87,42.5,1.95,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,MyBookie.ag,1.7,2.16,-2.5,1.8,2.5,2.05,43.0,1.91,43.0,1.91,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,BetRivers,1.7,2.15,-2.5,1.85,2.5,1.96,43.0,1.92,43.0,1.89,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,BetMGM,1.69,2.2,-2.5,1.87,2.5,1.95,43.0,1.91,43.0,1.91,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,LowVig.ag,1.67,2.3,-2.5,1.86,2.5,2.05,43.0,1.94,43.0,1.94,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,BetOnline.ag,1.67,2.3,-2.5,1.83,2.5,2.0,43.0,1.91,43.0,1.91,17.0,20.0
2024_06_IND_TEN,2024-10-13,TEN,IND,Bovada,1.69,2.25,-2.5,1.83,2.5,2.0,42.5,1.91,42.5,1.91,17.0,20.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,DraftKings,2.24,1.68,2.5,1.98,-2.5,1.85,35.5,1.89,35.5,1.93,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,Caesars,2.3,1.65,3.0,1.87,-3.0,1.95,35.5,1.91,35.5,1.91,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,BetUS,2.34,1.65,3.0,1.87,-3.0,1.95,35.5,1.91,35.5,1.91,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,FanDuel,2.28,1.66,3.0,1.85,-3.0,1.96,35.5,1.87,35.5,1.95,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,MyBookie.ag,2.27,1.64,3.0,1.87,-3.0,1.95,35.5,1.91,35.5,1.91,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,BetOnline.ag,2.38,1.63,3.0,1.87,-3.0,1.95,35.5,1.87,35.5,1.95,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,LowVig.ag,2.38,1.63,3.0,1.92,-3.0,1.99,35.5,1.89,35.5,1.98,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,BetRivers,2.32,1.63,3.0,1.88,-3.0,1.93,35.5,1.93,35.5,1.88,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,BetMGM,2.3,1.65,3.0,1.87,-3.0,1.95,35.5,1.91,35.5,1.91,16.0,23.0
2024_06_LAC_DEN,2024-10-13,DEN,LAC,Bovada,2.3,1.67,3.0,1.83,-3.0,2.0,36.0,1.95,36.0,1.87,16.0,23.0
2024_06_PIT_LV,2024-10-13,LV,PIT,DraftKings,2.45,1.57,3.0,1.98,-3.0,1.85,36.5,1.93,36.5,1.89,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,Caesars,2.5,1.56,3.0,2.0,-3.0,1.83,36.5,1.91,36.5,1.91,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,BetUS,2.5,1.57,3.0,2.0,-3.0,1.83,36.5,1.91,36.5,1.91,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,FanDuel,2.5,1.56,3.0,1.96,-3.0,1.85,36.5,1.95,36.5,1.87,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,LowVig.ag,2.52,1.58,3.0,2.06,-3.0,1.85,36.5,1.94,36.5,1.94,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,BetOnline.ag,2.52,1.58,3.0,2.01,-3.0,1.83,36.5,1.91,36.5,1.91,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,MyBookie.ag,2.45,1.56,3.0,2.0,-3.0,1.83,36.5,1.91,36.5,1.91,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,BetRivers,2.5,1.55,3.5,1.85,-3.5,1.96,36.5,1.91,36.5,1.91,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,BetMGM,2.4,1.61,3.0,1.95,-3.0,1.87,36.5,1.91,36.5,1.91,13.0,32.0
2024_06_PIT_LV,2024-10-13,LV,PIT,Bovada,2.55,1.56,3.0,2.05,-3.0,1.8,36.5,1.91,36.5,1.91,13.0,32.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,DraftKings,3.1,1.39,6.0,1.89,-6.0,1.93,46.0,1.89,46.0,1.93,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,Caesars,3.15,1.37,6.0,1.91,-6.0,1.91,46.0,1.91,46.0,1.91,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,BetUS,3.18,1.38,6.0,1.91,-6.0,1.91,46.5,1.91,46.5,1.91,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,FanDuel,3.25,1.36,6.5,1.85,-6.5,1.96,46.5,1.91,46.5,1.91,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,BetOnline.ag,3.2,1.38,6.0,1.89,-6.0,1.93,46.0,1.88,46.0,1.93,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,LowVig.ag,3.2,1.39,6.0,1.94,-6.0,1.97,46.0,1.91,46.0,1.96,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,MyBookie.ag,3.06,1.38,6.0,1.91,-6.0,1.91,46.0,1.91,46.0,1.91,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,BetRivers,2.95,1.41,6.0,1.89,-6.0,1.92,46.5,1.91,46.5,1.91,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,BetMGM,3.2,1.36,6.0,1.91,-6.0,1.91,46.0,1.91,46.0,1.91,20.0,38.0
2024_06_ATL_CAR,2024-10-13,CAR,ATL,Bovada,3.15,1.38,6.0,1.95,-6.0,1.87,46.0,1.91,46.0,1.91,20.0,38.0
2024_06_DET_DAL,2024-10-13,DAL,DET,DraftKings,2.45,1.57,3.5,1.87,-3.5,1.95,52.5,1.89,52.5,1.93,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,Caesars,2.5,1.56,3.0,2.05,-3.0,1.8,52.5,1.91,52.5,1.91,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,FanDuel,2.48,1.57,3.0,1.95,-3.0,1.87,52.5,1.95,52.5,1.87,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,BetOnline.ag,2.57,1.56,3.0,2.01,-3.0,1.83,52.5,1.87,52.5,1.95,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,LowVig.ag,2.57,1.56,3.0,2.06,-3.0,1.85,52.5,1.89,52.5,1.98,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,MyBookie.ag,2.43,1.57,3.0,2.0,-3.0,1.83,53.0,1.91,53.0,1.91,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,BetRivers,2.4,1.57,3.5,1.85,-3.5,1.95,52.5,1.93,52.5,1.88,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,BetUS,2.5,1.57,3.0,2.05,-3.0,1.8,53.0,1.91,53.0,1.91,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,BetMGM,2.4,1.61,3.0,1.95,-3.0,1.87,52.5,1.91,52.5,1.91,9.0,47.0
2024_06_DET_DAL,2024-10-13,DAL,DET,Bovada,2.5,1.57,3.0,2.05,-3.0,1.8,52.5,1.91,52.5,1.91,9.0,47.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,DraftKings,2.5,1.56,3.5,1.89,-3.5,1.93,45.5,1.89,45.5,1.93,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,Caesars,2.62,1.51,3.5,1.91,-3.5,1.91,45.5,1.91,45.5,1.91,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,BetUS,2.63,1.53,3.5,1.95,-3.5,1.87,45.5,1.91,45.5,1.91,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,FanDuel,2.68,1.5,3.5,1.96,-3.5,1.85,45.5,1.87,45.5,1.95,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,LowVig.ag,2.65,1.53,3.5,1.95,-3.5,1.95,45.5,1.94,45.5,1.94,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,BetOnline.ag,2.65,1.53,3.5,1.91,-3.5,1.91,45.5,1.91,45.5,1.91,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,MyBookie.ag,2.55,1.52,3.5,1.91,-3.5,1.91,45.5,1.91,45.5,1.91,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,BetRivers,2.5,1.53,3.5,1.91,-3.5,1.91,45.5,1.88,45.5,1.93,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,BetMGM,2.55,1.53,,,,,45.5,1.91,45.5,1.91,7.0,17.0
2024_06_CIN_NYG,2024-10-13,NYG,CIN,Bovada,2.6,1.54,3.5,1.91,-3.5,1.91,45.5,1.91,45.5,1.91,7.0,17.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,DraftKings,2.0,1.83,1.0,1.95,-1.0,1.87,41.5,1.93,41.5,1.89,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,Caesars,2.0,1.83,1.0,1.91,-1.0,1.91,41.5,1.91,41.5,1.91,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,FanDuel,2.0,1.85,1.5,1.91,-1.5,1.91,41.5,1.91,41.5,1.91,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,BetOnline.ag,2.03,1.81,1.0,1.95,-1.0,1.87,41.5,1.91,41.5,1.91,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,LowVig.ag,2.03,1.81,1.0,2.02,-1.0,1.89,41.5,1.94,41.5,1.94,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,MyBookie.ag,2.0,1.81,1.5,1.91,-1.5,1.91,41.5,1.91,41.5,1.91,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,BetRivers,1.96,1.85,1.0,1.92,-1.0,1.89,41.5,1.93,41.5,1.88,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,BetUS,2.0,1.83,1.0,1.91,-1.0,1.91,41.0,1.91,41.0,1.91,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,BetMGM,2.0,1.83,1.5,1.91,-1.5,1.91,41.5,1.91,41.5,1.91,20.0,23.0
2024_06_BUF_NYJ,2024-10-14,NYJ,BUF,Bovada,2.05,1.8,1.5,1.91,-1.5,1.91,41.5,1.91,41.5,1.91,20.0,23.0
2024_07_DEN_NO,2024-10-17,NO,DEN,DraftKings,2.2,1.7,2.5,1.98,-2.5,1.85,37.0,1.89,37.0,1.93,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,Caesars,2.3,1.65,3.0,1.87,-3.0,1.95,37.0,1.91,37.0,1.91,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,BetUS,2.34,1.65,3.0,1.83,-3.0,2.0,37.0,1.87,37.0,1.95,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,FanDuel,2.24,1.68,2.5,1.96,-2.5,1.85,37.5,1.98,37.5,1.83,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,LowVig.ag,2.32,1.66,2.5,2.06,-2.5,1.85,37.0,1.89,37.0,1.98,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,BetOnline.ag,2.32,1.66,3.0,1.87,-3.0,1.95,37.0,1.87,37.0,1.95,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,MyBookie.ag,2.23,1.66,3.0,1.87,-3.0,1.95,37.0,1.91,37.0,1.91,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,BetRivers,2.25,1.66,2.5,2.0,-2.5,1.83,37.0,1.91,37.0,1.91,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,BetMGM,2.25,1.67,3.0,1.87,-3.0,1.95,37.0,1.91,37.0,1.91,10.0,33.0
2024_07_DEN_NO,2024-10-17,NO,DEN,Bovada,2.35,1.62,3.0,1.83,-3.0,2.0,37.5,1.91,37.5,1.91,10.0,33.0
2024_07_NE_JAX,2024-10-20,JAX,NE,DraftKings,1.32,3.5,-6.5,1.87,6.5,1.95,42.0,1.91,42.0,1.91,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,FanDuel,1.34,3.4,-6.5,1.87,6.5,1.95,41.5,1.87,41.5,1.95,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,Caesars,1.34,3.35,-6.5,1.87,6.5,1.95,42.0,1.91,42.0,1.91,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,MyBookie.ag,1.32,3.4,-6.5,1.91,6.5,1.91,42.5,1.91,42.5,1.91,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,BetUS,1.34,3.4,-6.5,1.87,6.5,1.95,42.5,1.91,42.5,1.91,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,Bovada,1.35,3.35,-6.5,1.83,6.5,2.0,41.5,1.87,41.5,1.95,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,LowVig.ag,1.35,3.4,-6.5,1.91,6.5,2.0,42.5,2.01,42.5,1.86,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,BetOnline.ag,1.35,3.4,-6.5,1.87,6.5,1.95,42.5,1.98,42.5,1.85,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,BetRivers,1.32,3.35,-6.5,1.87,6.5,1.94,41.5,1.91,41.5,1.91,32.0,16.0
2024_07_NE_JAX,2024-10-20,JAX,NE,BetMGM,1.36,3.2,-6.5,1.91,6.5,1.91,42.0,1.91,42.0,1.91,32.0,16.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,DraftKings,1.62,2.36,-3.0,1.93,3.0,1.89,52.0,1.91,52.0,1.91,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,Caesars,1.59,2.43,-3.0,1.95,3.0,1.87,52.0,1.91,52.0,1.91,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,BetUS,1.62,2.38,-3.0,1.91,3.0,1.91,52.0,1.91,52.0,1.91,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,FanDuel,1.62,2.36,-3.0,1.95,3.0,1.87,51.5,1.87,51.5,1.95,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,MyBookie.ag,1.62,2.31,-3.0,1.95,3.0,1.87,51.5,1.91,51.5,1.91,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,LowVig.ag,1.62,2.4,-3.0,1.94,3.0,1.96,52.0,1.94,52.0,1.94,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,BetOnline.ag,1.62,2.4,-3.0,1.91,3.0,1.91,52.0,1.91,52.0,1.91,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,BetMGM,1.65,2.3,-3.0,1.95,3.0,1.87,51.5,1.91,51.5,1.91,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,BetRivers,1.61,2.35,-3.0,1.93,3.0,1.88,52.0,1.92,52.0,1.89,14.0,34.0
2024_07_SEA_ATL,2024-10-20,ATL,SEA,Bovada,1.61,2.4,-3.0,1.87,3.0,1.95,52.0,1.87,52.0,1.95,14.0,34.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,DraftKings,1.19,4.9,-9.0,1.89,9.0,1.93,41.0,1.89,41.0,1.93,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,Caesars,1.22,4.45,-9.5,1.95,9.5,1.87,41.0,1.91,41.0,1.91,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,FanDuel,1.2,4.8,-9.0,1.89,9.0,1.93,41.5,1.95,41.5,1.87,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,MyBookie.ag,1.2,4.6,-9.5,1.91,9.5,1.91,41.0,1.91,41.0,1.91,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,BetOnline.ag,1.21,4.85,-9.5,1.93,9.5,1.89,41.0,1.87,41.0,1.95,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,LowVig.ag,1.21,4.85,-9.5,1.97,9.5,1.94,41.0,1.89,41.0,1.98,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,BetRivers,1.21,4.5,-9.5,1.92,9.5,1.89,40.5,1.88,40.5,1.93,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,BetUS,1.2,4.9,-9.5,1.91,9.5,1.91,41.0,1.91,41.0,1.91,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,BetMGM,1.2,4.8,-9.5,1.91,9.5,1.91,41.0,1.91,41.0,1.91,34.0,10.0
2024_07_TEN_BUF,2024-10-20,BUF,TEN,Bovada,1.2,4.6,-9.0,1.91,9.0,1.91,41.5,1.95,41.5,1.87,34.0,10.0
2024_07_CIN_CLE,2024-10-20,CLE,CIN,DraftKings,2.85,1.44,5.5,1.91,-5.5,1.91,41.5,1.93,41.5,1.89,14.0,21.0
